age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,capital-margin,capital-total,capital-margin-flag,workclass-occupation,race-sex,marital-status-relationship,workclass-education,occupation-education
43,3,71269,15,10,2,11,0,4,1,0,0,45,38,0,0,0,2,36,9,8,51,178
27,3,230959,9,13,4,12,3,1,0,0,0,40,29,0,0,0,2,37,2,19,45,187
59,3,70857,11,9,2,6,0,4,1,0,0,40,38,1,0,0,2,31,9,8,47,96
52,3,427475,11,9,2,6,0,4,1,0,0,43,38,0,0,0,2,31,9,8,47,96
35,3,189240,15,10,0,7,4,2,0,0,0,40,38,0,0,0,2,32,4,3,51,116
53,3,156843,12,14,4,9,1,4,0,0,1564,54,38,1,-1564,1564,0,34,8,17,48,144
40,3,210013,11,9,2,13,0,4,1,0,0,50,38,0,0,0,2,38,9,8,47,204
62,3,180418,2,8,4,2,4,4,1,0,0,40,38,0,0,0,2,27,9,20,38,25
21,1,32639,15,10,4,9,1,4,1,0,0,20,38,0,0,0,2,20,9,17,30,147
42,3,213214,7,12,2,11,0,4,1,0,0,40,38,0,0,0,2,36,9,8,43,170
23,3,284898,15,10,4,3,3,4,1,0,0,30,38,0,0,0,2,28,9,19,51,54
30,6,231043,8,11,2,10,0,4,1,0,0,40,38,0,0,0,2,71,9,8,91,156
30,3,196342,12,14,4,9,1,4,1,0,0,40,20,0,0,0,2,34,9,17,48,144
48,3,143920,12,14,0,9,1,4,1,0,0,25,38,0,0,0,2,34,9,0,48,144
23,3,117779,2,8,4,11,1,4,1,0,0,45,38,0,0,0,2,36,9,17,38,165
39,0,206190,11,9,4,3,4,4,0,0,0,45,38,0,0,0,2,3,8,20,11,50
80,3,249983,5,4,6,7,1,4,0,0,0,24,38,0,0,0,2,32,8,25,41,106
20,3,153516,15,10,4,0,3,4,1,0,0,30,38,0,0,0,2,26,9,19,51,15
35,3,126569,12,14,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,48,35
18,8,65249,2,8,4,14,3,4,1,0,0,30,38,0,0,0,2,84,9,19,105,211
21,3,362589,9,13,4,7,3,4,0,0,0,20,38,0,0,0,2,32,8,19,45,110
56,5,183081,15,10,2,11,0,4,1,0,0,45,38,0,0,0,2,60,9,8,82,178
46,3,186078,15,10,4,6,1,4,0,0,0,45,38,0,0,0,2,31,8,17,51,100
53,3,241141,15,10,0,0,4,4,0,0,0,40,39,0,0,0,2,26,8,3,51,15
23,3,195767,11,9,4,2,1,4,1,0,0,40,38,0,0,0,2,27,9,17,47,34
22,3,175431,11,9,2,7,0,4,1,0,0,20,38,0,0,0,2,32,9,8,47,112
33,5,196480,11,9,2,2,0,2,1,0,0,40,38,0,0,0,2,52,5,8,78,34
17,8,158762,0,6,4,14,3,4,0,0,0,20,38,0,0,0,2,84,8,19,103,209
42,3,45156,15,10,2,2,0,4,1,0,0,40,38,1,0,0,2,27,9,8,51,38
26,3,102476,9,13,2,12,0,4,1,0,0,40,38,1,0,0,2,37,9,8,45,187
34,3,24361,14,15,4,9,1,4,0,10520,0,40,38,1,10520,10520,1,34,8,17,50,146
22,3,203518,9,13,4,11,1,4,0,0,0,45,38,0,0,0,2,36,8,17,45,172
35,3,193815,9,13,2,9,0,4,1,0,1977,48,38,1,-1977,1977,0,34,9,8,45,141
22,8,77873,6,5,4,14,1,4,1,0,0,30,38,0,0,0,2,84,9,17,109,215
19,8,143867,15,10,4,14,3,4,1,0,0,40,38,0,0,0,2,84,9,19,118,224
48,3,176026,11,9,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,47,96
38,3,59660,8,11,2,12,0,4,1,0,0,50,38,1,0,0,2,37,9,8,44,186
25,3,60726,11,9,2,13,0,2,1,0,0,30,38,0,0,0,2,38,5,8,47,204
27,3,401508,11,9,4,7,4,2,0,0,0,40,38,0,0,0,2,32,4,20,47,112
20,3,196745,15,10,4,7,3,4,0,594,0,16,38,0,594,594,1,32,8,19,51,116
42,3,138872,11,9,2,13,0,4,1,0,0,99,38,0,0,0,2,38,9,8,47,204
31,3,164190,0,6,2,13,0,4,1,0,0,40,38,0,0,0,2,38,9,8,36,193
37,1,175979,9,13,0,9,2,4,0,0,0,60,38,0,0,0,2,20,8,1,24,141
36,3,24504,11,9,0,0,4,4,0,0,0,40,38,0,0,0,2,26,8,3,47,11
36,3,174242,9,13,4,3,1,4,1,0,0,60,38,0,0,0,2,28,9,17,45,48
31,3,121321,1,7,2,11,0,4,1,0,0,51,38,0,0,0,2,36,9,8,37,164
49,4,187563,15,10,2,13,0,4,1,0,0,50,38,1,0,0,2,50,9,8,66,208
38,3,192337,12,14,2,9,0,4,1,0,0,40,8,1,0,0,2,34,9,8,48,144
29,3,135296,9,13,4,3,1,4,0,0,2258,45,38,1,-2258,2258,0,28,8,17,45,48
53,3,173754,11,9,2,5,0,4,1,0,0,40,38,1,0,0,2,30,9,8,47,81
46,3,330087,9,13,2,3,0,4,1,15024,0,45,38,1,15024,15024,1,28,9,8,45,48
33,5,38223,11,9,4,4,3,4,1,0,0,70,38,0,0,0,2,54,9,19,78,66
34,3,113688,15,10,0,7,1,4,0,0,0,34,38,0,0,0,2,32,8,0,51,116
53,3,48413,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
65,5,72776,5,4,4,4,1,4,1,2964,0,40,38,0,2964,2964,1,54,9,17,72,60
36,6,37931,11,9,2,10,0,4,1,0,0,48,38,1,0,0,2,71,9,8,94,159
65,3,36209,0,6,2,5,0,4,1,0,0,22,38,1,0,0,2,30,9,8,36,71
29,1,190330,15,10,4,7,3,4,0,0,0,10,38,0,0,0,2,19,8,19,30,116
49,4,213140,11,9,2,3,0,4,1,0,1902,60,38,1,-1902,1902,0,41,9,8,63,50
26,3,165235,9,13,4,0,3,1,0,0,0,40,36,0,0,0,2,26,2,19,45,9
20,3,97212,15,10,2,11,5,4,0,0,0,30,38,0,0,0,2,36,8,12,51,178
27,6,212232,15,10,2,3,0,2,1,0,0,40,38,1,0,0,2,65,5,8,98,54
58,3,188982,11,9,2,5,0,2,1,0,0,20,38,1,0,0,2,30,5,8,47,81
25,3,324854,9,13,4,11,1,4,0,0,0,40,38,0,0,0,2,36,8,17,45,172
60,5,525878,11,9,2,3,0,2,1,0,0,40,38,0,0,0,2,53,5,8,78,50
19,8,234877,1,7,4,14,3,4,1,0,0,40,38,0,0,0,2,84,9,19,104,210
42,4,230592,9,13,2,11,0,4,1,0,0,50,38,0,0,0,2,48,9,8,61,172
35,3,192626,15,10,2,9,0,4,1,0,0,50,38,1,0,0,2,34,9,8,51,147
64,5,289741,15,10,2,11,0,4,1,0,0,20,38,0,0,0,2,60,9,8,82,178
44,3,147110,15,10,0,0,3,4,1,14344,0,40,38,1,14344,14344,1,26,9,2,51,15
38,3,127493,7,12,6,11,4,4,0,0,0,35,38,0,0,0,2,36,8,28,43,170
26,3,44308,9,13,4,12,1,4,1,0,0,40,38,0,0,0,2,37,9,17,45,187
40,3,202508,14,15,2,9,0,4,1,7688,0,48,39,1,7688,7688,1,34,9,8,50,146
46,3,145290,15,10,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,51,38
68,8,76371,11,9,2,14,0,4,1,0,0,35,38,0,0,0,2,84,9,8,114,220
41,1,336571,15,10,2,3,0,4,1,0,0,40,38,0,0,0,2,15,9,8,30,54
23,3,60668,15,10,4,11,3,4,1,0,0,55,38,0,0,0,2,36,9,19,51,178
19,8,230874,15,10,4,14,3,4,0,0,0,40,38,0,0,0,2,84,8,19,118,224
66,8,260111,15,10,2,14,0,4,1,0,0,40,38,1,0,0,2,84,9,8,118,224
53,3,123011,11,9,0,13,1,4,1,0,0,40,38,1,0,0,2,38,9,0,47,204
44,3,175669,1,7,2,9,5,4,0,5178,0,36,38,1,5178,5178,1,34,8,12,37,133
45,3,293691,11,9,0,0,1,1,0,0,1590,40,23,0,-1590,1590,0,26,2,0,47,11
36,3,173804,1,7,0,7,1,4,0,0,0,40,38,0,0,0,2,32,8,0,37,102
54,3,311551,15,10,0,3,4,4,1,0,0,60,38,0,0,0,2,28,9,3,51,54
68,5,69249,11,9,2,4,0,4,1,0,0,10,38,1,0,0,2,54,9,8,78,66
39,6,55568,11,9,2,0,5,4,0,0,0,40,38,0,0,0,2,63,8,12,94,11
21,3,216129,11,9,4,7,3,4,1,0,0,35,38,0,0,0,2,32,9,19,47,112
38,3,227794,9,13,4,0,1,2,1,0,0,40,38,0,0,0,2,26,5,17,45,9
26,3,291586,9,13,4,13,3,4,1,0,0,20,38,0,0,0,2,38,9,19,45,202
61,0,160155,15,10,2,3,0,4,1,0,0,40,38,1,0,0,2,3,9,8,14,54
25,3,221757,11,9,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,47,96
19,3,358631,11,9,4,0,1,4,1,0,0,25,38,0,0,0,2,26,9,17,47,11
70,3,115239,11,9,2,0,0,4,1,0,0,30,38,0,0,0,2,26,9,8,47,11
47,3,185254,4,3,4,8,3,4,0,0,0,40,7,0,0,0,2,33,8,19,40,121
33,3,194901,11,9,4,2,1,4,1,0,0,45,38,0,0,0,2,27,9,17,47,34
23,3,60331,15,10,4,13,1,4,1,0,0,60,38,0,0,0,2,38,9,17,51,208
32,3,128829,11,9,4,0,4,4,0,0,0,40,38,0,0,0,2,26,8,20,47,11
57,3,144012,9,13,2,3,0,4,1,0,0,40,38,1,0,0,2,28,9,8,45,48
28,5,204984,9,13,4,12,1,4,1,0,0,45,38,0,0,0,2,61,9,17,76,187
36,3,236391,15,10,2,3,0,4,1,0,0,45,38,1,0,0,2,28,9,8,51,54
32,6,171111,9,13,4,0,1,4,1,0,0,37,38,0,0,0,2,63,9,17,92,9
31,3,247328,6,5,2,6,0,4,1,3137,0,40,25,0,3137,3137,1,31,9,8,42,91
35,3,139012,9,13,2,7,0,1,1,0,0,40,40,0,0,0,2,32,3,8,45,110
18,3,477083,1,7,4,11,1,4,1,0,0,30,38,0,0,0,2,36,9,17,37,164
49,3,140121,11,9,0,3,4,4,1,0,0,50,38,0,0,0,2,28,9,3,47,50
44,3,187376,7,12,5,0,1,4,1,0,0,35,38,0,0,0,2,26,9,21,43,7
43,3,172256,9,13,0,11,4,4,0,0,0,50,38,0,0,0,2,36,8,3,45,172
59,0,178660,7,12,2,0,0,4,1,0,0,40,38,0,0,0,2,0,9,8,7,7
71,8,116165,15,10,6,14,1,4,0,0,0,14,1,0,0,0,2,84,8,25,118,224
29,3,168015,11,9,0,6,4,4,0,0,0,40,38,0,0,0,2,31,8,3,47,96
50,3,158948,5,4,2,2,0,4,1,3411,0,40,38,0,3411,3411,1,27,9,8,41,28
24,1,162919,15,10,4,0,1,4,0,0,0,40,38,0,0,0,2,13,8,17,30,15
23,3,145964,15,10,4,7,3,4,1,0,0,20,38,0,0,0,2,32,9,19,51,116
21,3,145119,15,10,4,7,3,1,1,0,0,20,38,0,0,0,2,32,3,19,51,116
44,3,335248,15,10,0,0,1,4,0,0,0,40,38,0,0,0,2,26,8,0,51,15
44,3,242861,11,9,2,13,0,4,1,0,0,40,38,0,0,0,2,38,9,8,47,204
70,3,77219,11,9,2,2,0,4,1,0,0,37,38,0,0,0,2,27,9,8,47,34
53,3,158294,12,14,2,9,0,4,1,7298,0,40,38,1,7298,7298,1,34,9,8,48,144
61,3,48549,15,10,4,3,1,4,1,0,0,38,38,1,0,0,2,28,9,17,51,54
31,3,140206,11,9,2,6,0,4,1,0,0,40,38,1,0,0,2,31,9,8,47,96
31,3,408208,11,9,4,2,2,2,1,0,0,40,38,0,0,0,2,27,5,18,47,34
38,3,274907,7,12,4,9,1,4,1,0,0,35,38,0,0,0,2,34,9,17,43,139
18,3,114828,2,8,4,6,3,4,1,0,0,4,38,0,0,0,2,31,9,19,38,87
29,3,190911,12,14,4,3,1,4,1,0,0,40,38,0,0,0,2,28,9,17,48,51
60,3,113443,11,9,0,0,1,4,0,0,0,45,38,0,0,0,2,26,8,0,47,11
18,3,200603,11,9,4,0,2,4,0,0,0,30,38,0,0,0,2,26,8,18,47,11
17,3,233781,1,7,4,7,3,2,1,0,0,18,38,0,0,0,2,32,5,19,37,102
22,3,34747,11,9,4,7,3,4,0,0,0,35,38,0,0,0,2,32,8,19,47,112
47,5,249585,15,10,2,2,0,4,1,0,0,30,38,0,0,0,2,52,9,8,82,38
43,1,337469,15,10,0,0,1,4,0,594,0,20,25,0,594,594,1,13,8,0,30,15
18,8,151404,1,7,4,14,3,4,0,0,0,15,38,0,0,0,2,84,8,19,104,210
40,6,270324,8,11,2,7,0,2,1,0,0,30,38,0,0,0,2,69,5,8,91,109
22,3,157332,15,10,4,9,3,4,0,0,0,40,38,0,0,0,2,34,8,19,51,147
29,3,195760,11,9,2,7,5,4,0,0,0,35,38,0,0,0,2,32,8,12,47,112
55,3,359972,9,13,2,3,0,4,1,0,1887,40,38,1,-1887,1887,0,28,9,8,45,48
23,3,238831,15,10,4,0,3,4,1,0,0,40,38,0,0,0,2,26,9,19,51,15
21,3,305781,11,9,4,5,4,4,1,0,0,45,38,0,0,0,2,30,9,20,47,81
50,1,283314,7,12,2,10,0,4,1,0,1977,40,38,1,-1977,1977,0,21,9,8,22,155
18,3,170627,1,7,4,7,3,4,0,0,0,15,38,0,0,0,2,32,8,19,37,102
47,3,341995,15,10,0,11,3,4,1,0,0,55,38,0,0,0,2,36,9,2,51,178
73,3,57435,15,10,2,11,0,4,1,0,0,20,38,1,0,0,2,36,9,8,51,178
42,3,96321,15,10,2,11,0,4,1,0,0,50,38,1,0,0,2,36,9,8,51,178
32,3,209691,9,13,2,11,0,4,1,0,0,42,38,1,0,0,2,36,9,8,45,172
20,3,329530,6,5,4,8,3,4,1,0,0,40,25,0,0,0,2,33,9,19,42,123
37,3,89559,11,9,2,0,5,4,0,0,0,40,38,0,0,0,2,26,8,12,47,11
30,4,191571,15,10,4,3,1,4,0,0,0,40,38,1,0,0,2,41,8,17,66,54
20,3,447488,6,5,4,7,4,4,1,0,0,30,25,0,0,0,2,32,9,20,42,107
27,3,161155,11,9,2,7,0,4,1,0,0,40,38,0,0,0,2,32,9,8,47,112
35,3,179668,15,10,2,9,0,4,1,0,0,40,38,1,0,0,2,34,9,8,51,147
42,3,104196,11,9,4,5,2,4,1,0,0,40,38,0,0,0,2,30,9,18,47,81
33,3,48520,11,9,2,0,0,4,1,0,0,40,38,0,0,0,2,26,9,8,47,11
76,3,82628,5,4,2,7,0,4,1,0,0,45,38,0,0,0,2,32,9,8,41,106
46,3,117849,15,10,2,11,0,4,1,15024,0,40,38,1,15024,15024,1,36,9,8,51,178
37,3,106043,11,9,2,11,0,2,1,0,0,40,38,1,0,0,2,36,5,8,47,174
58,5,281792,15,10,2,11,0,4,1,0,0,60,38,0,0,0,2,60,9,8,82,178
51,3,386773,9,13,4,11,1,4,1,0,0,55,38,1,0,0,2,36,9,17,45,172
33,3,101345,11,9,2,3,5,4,0,0,0,42,1,1,0,0,2,28,8,12,47,50
76,8,211574,0,6,2,14,0,4,1,0,0,1,38,0,0,0,2,84,9,8,103,209
67,8,157403,14,15,2,14,0,4,1,6418,0,10,38,1,6418,6418,1,84,9,8,117,223
43,3,94113,15,10,0,3,1,4,1,0,0,45,38,0,0,0,2,28,9,0,51,54
28,3,110408,11,9,4,2,3,4,1,0,0,40,38,0,0,0,2,27,9,19,47,34
28,1,210945,9,13,4,9,1,2,0,0,0,60,38,0,0,0,2,20,4,17,24,141
18,3,20057,5,4,4,7,2,1,0,0,0,40,29,0,0,0,2,32,2,18,41,106
23,3,134045,8,11,4,0,4,4,0,0,0,40,38,0,0,0,2,26,8,20,44,8
44,1,112763,12,14,0,9,4,4,0,0,0,38,38,0,0,0,2,20,8,3,27,144
18,3,243313,11,9,4,11,3,4,0,0,0,40,38,0,0,0,2,36,8,19,47,174
21,6,254620,15,10,4,9,3,4,1,0,0,16,38,0,0,0,2,70,9,19,98,147
50,5,124793,11,9,2,2,0,4,1,0,0,30,38,0,0,0,2,52,9,8,78,34
38,3,187346,11,9,4,11,3,4,0,0,0,40,38,0,0,0,2,36,8,19,47,174
49,5,48495,11,9,2,3,0,4,1,0,0,45,38,0,0,0,2,53,9,8,78,50
39,3,186130,14,15,2,3,0,4,1,0,0,55,38,1,0,0,2,28,9,8,50,53
23,3,223811,9,13,4,9,1,4,1,0,0,30,38,0,0,0,2,34,9,17,45,141
32,3,32732,11,9,2,9,0,4,1,0,0,50,38,0,0,0,2,34,9,8,47,143
74,0,181508,11,9,6,7,1,4,1,0,0,17,38,0,0,0,2,7,9,25,11,112
34,3,98656,15,10,4,9,1,4,0,0,0,40,38,0,0,0,2,34,8,17,51,147
27,3,31659,9,13,2,6,0,4,1,0,1887,60,38,1,-1887,1887,0,31,9,8,45,94
26,3,300290,1,7,0,0,3,4,0,0,0,40,38,0,0,0,2,26,8,2,37,1
19,3,35245,11,9,4,5,3,4,1,0,0,25,38,0,0,0,2,30,9,19,47,81
34,5,177639,7,12,4,2,1,4,1,0,0,40,38,0,0,0,2,52,9,17,74,30
41,3,118212,9,13,2,2,0,4,1,3103,0,40,38,1,3103,3103,1,27,9,8,45,32
20,3,118462,11,9,4,5,3,4,1,0,0,43,38,0,0,0,2,30,9,19,47,81
48,3,216214,1,7,2,6,0,4,1,0,0,40,38,0,0,0,2,31,9,8,37,86
31,5,312055,11,9,2,3,0,4,1,0,0,70,38,0,0,0,2,53,9,8,78,50
21,3,227307,11,9,2,0,5,4,0,0,0,43,38,1,0,0,2,26,8,12,47,11
39,3,138192,9,13,2,2,0,4,1,0,0,40,38,1,0,0,2,27,9,8,45,32
31,3,184306,8,11,4,13,3,4,1,0,1980,60,38,0,-1980,1980,0,38,9,19,44,201
33,3,254221,10,16,4,9,1,4,0,0,0,60,38,1,0,0,2,34,8,17,46,142
37,3,635913,9,13,4,3,1,2,1,0,0,60,38,1,0,0,2,28,5,17,45,48
29,1,169544,15,10,4,10,3,4,1,0,0,48,38,0,0,0,2,21,9,19,30,162
51,3,146574,12,14,2,3,0,4,1,0,0,50,38,1,0,0,2,28,9,8,48,51
25,3,390316,6,5,2,2,0,4,1,0,0,40,25,0,0,0,2,27,9,8,42,29
40,3,225823,15,10,0,2,1,4,1,0,0,60,38,0,0,0,2,27,9,0,51,38
48,1,273767,12,14,2,3,5,4,0,7688,0,40,38,1,7688,7688,1,15,8,12,27,51
23,3,237720,9,13,4,9,1,4,1,0,0,38,38,0,0,0,2,34,9,17,45,141
41,3,347890,11,9,0,6,1,4,1,0,0,40,38,0,0,0,2,31,9,0,47,96
44,1,241851,8,11,2,13,0,4,1,4386,0,40,38,1,4386,4386,1,24,9,8,23,201
18,3,138557,1,7,4,5,3,4,1,0,0,40,38,0,0,0,2,30,9,19,37,72
48,3,277946,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
27,3,101597,11,9,2,6,5,4,0,0,0,40,38,0,0,0,2,31,8,12,47,96
33,3,112847,11,9,2,13,0,1,1,0,0,40,39,0,0,0,2,38,3,8,47,204
48,3,355978,11,9,2,12,0,4,1,0,0,40,38,0,0,0,2,37,9,8,47,189
90,8,50746,0,6,0,14,1,4,0,0,0,7,38,0,0,0,2,84,8,0,103,209
28,8,303674,11,9,2,14,5,4,0,3103,0,20,38,0,3103,3103,1,84,8,12,114,220
32,3,190228,11,9,4,7,1,4,1,0,0,60,38,0,0,0,2,32,9,17,47,112
21,3,356286,11,9,4,7,1,2,1,0,0,40,38,0,0,0,2,32,5,17,47,112
36,3,139364,9,13,3,3,1,4,1,10520,0,40,20,1,10520,10520,1,28,9,13,45,48
51,3,379797,0,6,2,6,0,2,1,0,0,40,38,0,0,0,2,31,5,8,36,85
27,3,176514,9,13,4,0,1,4,0,0,0,40,38,0,0,0,2,26,8,17,45,9
20,3,289944,15,10,4,9,1,4,0,0,0,20,38,0,0,0,2,34,8,17,51,147
17,3,95446,0,6,4,7,3,4,1,0,0,15,38,0,0,0,2,32,9,19,36,101
18,8,62854,1,7,4,14,3,4,1,0,0,40,38,0,0,0,2,84,9,19,104,210
21,3,57298,15,10,4,11,3,4,0,0,0,35,38,0,0,0,2,36,8,19,51,178
65,3,113293,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
34,3,188096,11,9,4,0,1,4,0,0,0,36,38,0,0,0,2,26,8,17,47,11
24,3,113577,15,10,4,11,1,4,1,0,0,40,38,0,0,0,2,36,9,17,51,178
61,3,33460,11,9,6,0,4,4,0,0,0,40,38,0,0,0,2,26,8,28,47,11
22,3,195179,15,10,4,11,3,4,1,0,0,24,38,0,0,0,2,36,9,19,51,178
22,3,213902,11,9,4,0,4,4,0,0,0,40,25,0,0,0,2,26,8,20,47,11
57,3,201159,11,9,6,11,1,4,0,0,0,30,38,0,0,0,2,36,8,25,47,174
51,3,122288,15,10,6,6,4,4,0,0,0,36,38,0,0,0,2,31,8,28,51,100
40,6,170525,15,10,4,0,1,4,0,0,0,38,38,0,0,0,2,63,8,17,98,15
29,3,81057,15,10,4,0,3,4,0,0,0,40,38,0,0,0,2,26,8,19,51,15
39,3,315776,12,14,4,3,1,2,1,8614,0,52,38,1,8614,8614,1,28,5,17,48,51
50,3,177487,11,9,2,2,0,4,1,0,0,40,38,0,0,0,2,27,9,8,47,34
35,3,98283,14,15,4,9,1,1,1,0,0,40,18,1,0,0,2,34,3,17,50,146
39,3,347960,14,15,4,9,1,4,0,14084,0,35,38,1,14084,14084,1,34,8,17,50,146
48,3,176732,6,5,0,11,1,4,0,0,0,40,38,0,0,0,2,36,8,0,42,169
46,3,331498,10,16,4,7,3,4,1,0,0,40,39,0,0,0,2,32,9,19,46,111
19,3,123718,15,10,4,11,3,4,0,0,0,20,38,0,0,0,2,36,8,19,51,178
22,3,283499,11,9,4,13,1,4,1,0,0,35,38,0,0,0,2,38,9,17,47,204
24,3,332155,11,9,4,5,2,4,1,0,0,20,38,0,0,0,2,30,9,18,47,81
25,6,203279,9,13,4,9,1,1,1,0,0,20,18,0,0,0,2,70,3,17,92,141
32,3,362259,9,13,4,3,1,4,0,0,0,40,38,0,0,0,2,28,8,17,45,48
51,1,106365,7,12,0,0,4,4,0,0,0,40,38,0,0,0,2,13,8,3,22,7
41,3,118853,15,10,2,11,0,4,1,0,0,40,38,0,0,0,2,36,9,8,51,178
34,8,304872,15,10,6,14,4,4,0,0,0,40,38,0,0,0,2,84,8,28,118,224
63,3,50120,11,9,2,11,0,4,1,0,1573,25,38,0,-1573,1573,0,36,9,8,47,174
24,3,155818,15,10,4,11,3,4,0,0,0,40,38,0,0,0,2,36,8,19,51,178
43,1,70055,8,11,2,10,0,4,1,0,0,56,38,0,0,0,2,21,9,8,23,156
25,3,164488,15,10,0,2,1,4,1,0,0,40,38,0,0,0,2,27,9,0,51,38
51,3,99316,2,8,0,13,4,4,1,0,0,50,38,0,0,0,2,38,9,3,38,195
55,3,143266,11,9,0,0,4,4,1,0,0,25,38,0,0,0,2,26,9,3,47,11
28,3,320862,15,10,0,11,1,4,0,0,0,40,38,0,0,0,2,36,8,0,51,178
51,3,194908,11,9,2,0,5,4,0,0,0,40,38,0,0,0,2,26,8,12,47,11
29,3,129528,9,13,4,9,1,4,0,0,0,40,38,0,0,0,2,34,8,17,45,141
18,3,294253,11,9,4,7,3,4,0,0,0,27,38,0,0,0,2,32,8,19,47,112
31,3,136651,11,9,2,2,0,4,1,0,0,40,25,0,0,0,2,27,9,8,47,34
69,8,182668,11,9,2,14,0,4,1,0,0,45,38,1,0,0,2,84,9,8,114,220
36,3,267556,11,9,2,2,0,4,1,4064,0,40,38,0,4064,4064,1,27,9,8,47,34
22,3,198244,11,9,4,0,1,4,0,0,0,39,38,0,0,0,2,26,8,17,47,11
59,4,253062,14,15,2,9,0,4,1,0,0,55,38,1,0,0,2,46,9,8,65,146
27,8,176683,15,10,4,14,3,4,1,0,1719,40,38,0,-1719,1719,0,84,9,19,118,224
64,3,286732,11,9,6,11,1,4,0,0,0,17,38,0,0,0,2,36,8,25,47,174
37,3,193855,11,9,2,2,0,4,1,0,1902,50,38,0,-1902,1902,0,27,9,8,47,34
57,3,206343,11,9,5,6,1,4,1,2174,0,40,4,0,2174,2174,1,31,9,21,47,96
28,5,226198,11,9,0,3,1,4,0,0,0,40,38,0,0,0,2,53,8,0,78,50
61,5,243019,13,1,2,2,0,4,1,0,0,40,38,0,0,0,2,52,9,8,80,36
18,3,95917,11,9,4,7,3,4,1,0,0,25,1,0,0,0,2,32,9,19,47,112
22,3,110684,11,9,4,0,3,4,1,0,0,20,38,0,0,0,2,26,9,19,47,11
25,3,262885,1,7,4,7,4,2,0,0,0,32,38,0,0,0,2,32,4,20,37,102
25,3,132661,8,11,4,0,3,4,0,0,0,60,38,0,0,0,2,26,8,19,44,8
22,3,340543,11,9,4,12,1,4,0,0,0,40,38,0,0,0,2,37,8,17,47,189
23,3,231929,11,9,4,2,3,4,1,0,0,40,38,0,0,0,2,27,9,19,47,34
52,3,284129,15,10,2,2,0,4,1,0,0,40,38,1,0,0,2,27,9,8,51,38
35,3,215323,8,11,0,7,4,4,0,0,0,35,38,0,0,0,2,32,8,3,44,109
59,8,43103,15,10,2,14,0,4,1,0,0,40,38,0,0,0,2,84,9,8,118,224
27,3,129629,8,11,4,12,2,4,0,0,0,36,38,0,0,0,2,37,8,18,44,186
33,1,43959,12,14,2,9,0,4,1,7688,0,50,38,1,7688,7688,1,20,9,8,27,144
55,3,174478,0,6,4,7,1,4,1,0,0,29,38,0,0,0,2,32,9,17,36,101
29,0,244473,9,13,2,3,0,4,1,7688,0,40,38,1,7688,7688,1,3,9,8,9,48
22,3,320451,15,10,4,10,3,1,1,0,0,24,18,0,0,0,2,35,3,19,51,162
34,3,245487,5,4,2,13,0,0,1,0,0,45,25,0,0,0,2,38,1,8,41,198
41,5,209344,11,9,2,11,2,4,0,0,0,40,4,0,0,0,2,60,8,10,78,174
51,3,334679,8,11,6,9,4,1,0,0,0,40,38,0,0,0,2,34,2,28,44,140
43,3,115562,9,13,2,9,0,4,1,0,0,42,38,1,0,0,2,34,9,8,45,141
26,3,188767,9,13,4,11,3,4,1,0,0,40,38,0,0,0,2,36,9,19,45,172
39,3,165186,15,10,2,4,0,4,1,0,0,45,38,0,0,0,2,29,9,8,51,70
35,5,190895,9,13,0,3,1,4,1,0,0,25,38,0,0,0,2,53,9,0,76,48
41,3,149909,11,9,2,2,0,4,1,0,1848,40,38,1,-1848,1848,0,27,9,8,47,34
36,1,268205,9,13,0,9,4,4,0,0,0,52,38,0,0,0,2,20,8,3,24,141
50,8,28765,12,14,2,14,0,4,1,0,0,40,38,1,0,0,2,84,9,8,115,221
64,3,21174,11,9,2,3,0,4,1,0,0,40,38,1,0,0,2,28,9,8,47,50
43,3,346081,14,15,2,9,0,4,1,15024,0,50,38,1,15024,15024,1,34,9,8,50,146
33,3,176992,12,14,2,9,0,4,1,0,0,40,38,1,0,0,2,34,9,8,48,144
30,0,243233,15,10,2,1,0,4,1,0,0,48,38,1,0,0,2,1,9,8,14,22
51,4,77392,0,6,2,4,0,4,1,0,0,60,38,1,0,0,2,42,9,8,52,55
54,3,146834,0,6,2,6,0,4,1,0,0,60,38,0,0,0,2,31,9,8,36,85
68,3,117236,9,13,2,3,0,4,1,20051,0,45,38,1,20051,20051,1,28,9,8,45,48
36,3,166304,11,9,2,13,0,4,1,0,0,33,38,0,0,0,2,38,9,8,47,204
48,3,202117,1,7,0,7,1,4,0,0,0,34,38,0,0,0,2,32,8,0,37,102
36,3,181705,15,10,5,13,1,4,1,0,0,40,38,0,0,0,2,38,9,21,51,208
25,3,174545,11,9,4,0,4,4,0,0,0,46,38,0,0,0,2,26,8,20,47,11
